,Elevacion
49299,3372
49300,3639
49301,3848
49302,3650
49303,3556
49304,3473
49305,3525
49306,3498
49307,3655
49308,4035
49309,4179
49310,4331
49311,4438
49312,3916
49313,3770
49314,3999
49315,3902
49316,3868
49317,3571
49318,3707
49319,3531
49320,3580
49321,3745
49322,3548
49323,3092
49324,2767
49325,2757
49326,2363
49327,1931
49328,1959
49329,1700
49330,1800
49331,1673
49332,1878
49333,2337
49334,2270
49335,2476
49336,2355
49337,2266
49338,2521
49339,2659
49340,2572
49341,2171
49342,2154
49343,2312
49344,2470
49345,2838
49346,2319
49347,2095
49348,1987
49349,2874
49350,1441
49351,1388
49352,1198
49353,1288
49354,1325
49355,1320
49356,1369
49357,1361
49358,1324
49359,1246
49360,1148
49361,1123
49362,1149
49363,1168
49364,1236
49365,1210
49366,1165
49367,1124
49368,1171
49369,1165
49370,1167
49371,1082
49372,1204
49373,1051
49374,1077
49375,1055
49376,979
49377,969
49378,967
49379,863
49380,865
49381,868
49382,875
49383,859
49384,782
49385,758
49386,868
49387,734
49388,679
49389,705
49390,725
49391,683
49392,636
49393,582
49394,630
49395,545
49396,481
49397,504
49398,488
49399,367
49400,421
49401,422
49402,477
49403,386
49404,350
49405,354
49406,305
49407,397
49408,332
49409,314
49410,253
49411,288
49412,297
49413,276
49414,266
49415,213
49416,187
49417,184
49418,161
49419,138
49420,138
49421,121
49422,123
49423,141
49424,118
49425,119
49426,124
49427,128
49428,118
49429,128
49430,113
49431,109
49432,102
49433,100
49434,100
49435,100
49436,110
49437,118
49438,104
49439,97
49440,97
49441,96
49442,96
49443,104
49444,99
49445,99
49446,95
49447,97
49448,95
49449,92
49450,93
49451,90
49452,113
49453,109
49454,94
49455,92
49456,100
49457,89
49458,94
49459,134
49460,116
49461,122
49462,143
49463,154
49464,114
49465,138
49466,150
49467,152
49468,135
49469,122
49470,120
49471,101
49472,106
49473,101
49474,101
49475,92
49476,113
49477,96
49478,96
49479,92
49480,95
49481,97
49482,97
49483,106
49484,124
49485,137
49486,137
49487,163
49488,154
49489,132
49490,161
49491,134
49492,194
49493,157
49494,193
49495,168
49496,163
49497,124
49498,145
49499,140
49500,210
49501,142
49502,171
49503,161
49504,203
49505,230
49506,162
49507,168
49508,278
49509,302
49510,553
49511,310
49512,316
49513,490
49514,329
49515,336
49516,344
49517,346
49518,398
49519,379
49520,397
49521,527
49522,746
49523,655
49524,743
49525,879
49526,1145
49527,1363
49528,1330
49529,1268
49530,1282
49531,1619
49532,2021
49533,2223
49534,2567
49535,2756
49536,2789
49537,2683
49538,2543
49539,2596
49540,2431
49541,2350
49542,2024
49543,2183
49544,1785
49545,1577
49546,1397
49547,1110
49548,843
49549,766
49550,894
49551,863
49552,819
49553,509
49554,485
49555,618
49556,722
49557,774
49558,968
49559,1017
49560,1276
49561,1248
49562,1345
49563,1326
49564,1297
49565,1296
49566,1333
49567,1365
49568,983
49569,929
49570,780
49571,908
49572,988
49573,1150
49574,1155
49575,1192
49576,1365
49577,1307
49578,1172
49579,1418
49580,1863
49581,1797
49582,1639
49583,1768
49584,1483
49585,1279
49586,1198
49587,985
49588,785
49589,678
49590,895
49591,1107
49592,1003
49593,1343
49594,1011
49595,908
49596,924
49597,1407
49598,1493
49599,1678
49600,1829
49601,2207
49602,2852
49603,2935
49604,2866
49605,2690
49606,2678
49607,2790
49608,2917
49609,3197
49610,3062
49611,2868
49612,2662
49613,2356
49614,2200
49615,2012
49616,1794
49617,1808
49618,2345
49619,2484
49620,2482
49621,2657
49622,2912
49623,2898
49624,3171
49625,3593
49626,3761
49627,3671
49628,3541
49629,3369
49630,3451
49631,3477
49632,3483
49633,3415
49634,3333
49635,3611
49636,3899
49637,3992
49638,3857
49639,4092
49640,3963
49641,4032
49642,3990
49643,3912
49644,3729
49645,3398
49646,3267
49647,3139
49648,3163
49649,3373
49650,3714
49651,3730
49652,3185
49653,3593
49654,3182
49655,3473
49656,3627
49657,3886
49658,4067
49659,4172
49660,4279
49661,4473
49662,4269
49663,3699
49664,3803
49665,3793
49666,3522
49667,3486
49668,3480
49669,3413
49670,3338
49671,3208
49672,3333
49673,3002
49674,2475
49675,2289
49676,2160
49677,2098
49678,2441
49679,2189
49680,2098
49681,2130
49682,1772
49683,1631
49684,1807
49685,2181
49686,2463
49687,2464
49688,1958
49689,2517
49690,2206
49691,2093
49692,2015
49693,2087
49694,2447
49695,2467
49696,2546
49697,2212
49698,2119
49699,2070
49700,1308
49701,1301
49702,1245
49703,1300
49704,1355
49705,1290
49706,1320
49707,1292
49708,1247
49709,1194
49710,1143
49711,1111
49712,1126
49713,1145
49714,1192
49715,1166
49716,1156
49717,1167
49718,1150
49719,1105
49720,1106
49721,1090
49722,1157
49723,1048
49724,1047
49725,1015
49726,991
49727,1024
49728,955
49729,905
49730,900
49731,843
49732,768
49733,784
49734,739
49735,804
49736,767
49737,851
49738,776
49739,745
49740,624
49741,622
49742,634
49743,597
49744,640
49745,626
49746,587
49747,522
49748,403
49749,381
49750,533
49751,366
49752,497
49753,429
49754,499
49755,464
49756,342
49757,339
49758,350
49759,317
49760,292
49761,200
49762,248
49763,322
49764,301
49765,250
49766,209
49767,182
49768,175
49769,150
49770,129
49771,123
49772,133
49773,133
49774,115
49775,115
49776,129
49777,136
49778,118
49779,102
49780,104
49781,107
49782,99
49783,108
49784,110
49785,98
49786,97
49787,116
49788,110
49789,100
49790,96
49791,96
49792,104
49793,98
49794,93
49795,92
49796,92
49797,95
49798,101
49799,91
49800,93
49801,95
49802,96
49803,92
49804,92
49805,95
49806,91
49807,88
49808,112
49809,128
49810,121
49811,136
49812,139
49813,121
49814,137
49815,143
49816,149
49817,149
49818,131
49819,124
49820,120
49821,114
49822,119
49823,103
49824,101
49825,103
49826,103
49827,102
49828,104
49829,93
49830,108
49831,95
49832,100
49833,112
49834,123
49835,141
49836,143
49837,143
49838,141
49839,127
49840,133
49841,161
49842,204
49843,148
49844,149
49845,173
49846,149
49847,134
49848,121
49849,154
49850,153
49851,140
49852,143
49853,186
49854,138
49855,282
49856,227
49857,181
49858,268
49859,270
49860,413
49861,388
49862,246
49863,307
49864,347
49865,288
49866,341
49867,398
49868,362
49869,337
49870,549
49871,781
49872,686
49873,617
49874,796
49875,941
49876,1321
49877,1546
49878,1328
49879,1227
49880,1334
49881,1486
49882,1841
49883,2083
49884,2192
49885,2065
49886,2241
49887,2429
49888,2280
49889,2413
49890,2807
49891,2599
49892,2309
49893,2040
49894,1606
49895,1262
49896,1125
49897,1113
49898,865
49899,945
49900,1095
49901,1165
49902,903
49903,648
49904,679
49905,582
49906,461
49907,771
49908,845
49909,950
49910,1173
49911,1228
49912,1101
49913,1161
49914,1123
49915,1106
49916,995
49917,1045
49918,602
49919,695
49920,587
49921,641
49922,713
49923,821
49924,816
49925,981
49926,986
49927,898
49928,972
49929,1378
49930,1687
49931,1490
49932,1221
49933,1252
49934,1133
49935,829
49936,819
49937,651
49938,805
49939,995
49940,1086
49941,1047
49942,1385
49943,1676
49944,1228
49945,1401
49946,1512
49947,1217
49948,1290
49949,1685
49950,1946
49951,2348
49952,3111
49953,2846
49954,2710
49955,2835
49956,2851
49957,3070
49958,3341
49959,3322
49960,3224
49961,2930
49962,2671
49963,2494
49964,2251
49965,2040
49966,1975
49967,1894
49968,2275
49969,2244
49970,2308
49971,2486
49972,2574
49973,2686
49974,3002
49975,3336
49976,3723
49977,3793
49978,3441
49979,3364
49980,3349
49981,3521
49982,3520
49983,3674
49984,3561
49985,3731
49986,4059
49987,4181
49988,4019
49989,4055
49990,4155
49991,4139
49992,3947
49993,3797
49994,3705
49995,3467
49996,3403
49997,3237
49998,2956
49999,3348
50000,3631
50001,3569
50002,3383
50003,3366
50004,3163
50005,3471
50006,3688
50007,3921
50008,4149
50009,4437
50010,4343
50011,4400
50012,4187
50013,3992
50014,3726
50015,3565
50016,3649
50017,3244
50018,3011
50019,3203
50020,2972
50021,2817
50022,3093
50023,3072
50024,2835
50025,2478
50026,2154
50027,2376
50028,2404
50029,2551
50030,2600
50031,2460
50032,1897
50033,1709
50034,1568
50035,1942
50036,2330
50037,2182
50038,1775
50039,2277
50040,1816
50041,2127
50042,1986
50043,1948
50044,2418
50045,2663
50046,2386
50047,1992
50048,1648
50049,1748
50050,1279
50051,1333
50052,1368
50053,1354
50054,1494
50055,1399
50056,1362
50057,1325
50058,1208
50059,1179
50060,1194
50061,1181
50062,1178
50063,1108
50064,1144
50065,1089
50066,1088
50067,1090
50068,1080
50069,1120
50070,1129
50071,1145
50072,1104
50073,1095
50074,1000
50075,1044
50076,1069
50077,993
50078,982
50079,928
50080,900
50081,909
50082,890
50083,848
50084,756
50085,843
50086,834
50087,834
50088,835
50089,761
50090,710
50091,765
50092,689
50093,583
50094,590
50095,522
50096,485
50097,504
50098,373
50099,398
50100,530
50101,485
50102,542
50103,496
50104,461
50105,399
50106,422
50107,402
50108,342
50109,356
50110,311
50111,211
50112,277
50113,301
50114,266
50115,270
50116,225
50117,211
50118,179
50119,174
50120,137
50121,143
50122,135
50123,130
50124,146
50125,117
50126,139
50127,134
50128,112
50129,101
50130,98
50131,96
50132,96
50133,104
50134,102
50135,94
50136,94
50137,94
50138,94
50139,101
50140,98
50141,100
50142,100
50143,104
50144,101
50145,96
50146,96
50147,91
50148,98
50149,93
50150,96
50151,96
50152,96
50153,94
50154,92
50155,95
50156,90
50157,93
50158,97
50159,130
50160,128
50161,111
50162,107
50163,112
50164,121
50165,140
50166,145
50167,144
50168,129
50169,118
50170,114
50171,113
50172,108
50173,99
50174,117
50175,98
50176,103
50177,103
50178,90
50179,93
50180,94
50181,95
50182,105
50183,115
50184,174
50185,142
50186,127
50187,123
50188,145
50189,126
50190,124
50191,163
50192,162
50193,165
50194,151
50195,166
50196,159
50197,137
50198,139
50199,139
50200,140
50201,122
50202,139
50203,131
50204,136
50205,176
50206,154
50207,174
50208,226
50209,197
50210,263
50211,398
50212,272
50213,305
50214,346
50215,286
50216,313
50217,324
50218,308
50219,318
50220,551
50221,703
50222,566
50223,686
50224,799
50225,1015
50226,1364
50227,1528
50228,1251
50229,1110
50230,1263
50231,1433
50232,1862
50233,1822
50234,1858
50235,1659
50236,1830
50237,2033
50238,2328
50239,2669
50240,2786
50241,2723
50242,2271
50243,1904
50244,1828
50245,1551
50246,1464
50247,1098
50248,1094
50249,1198
50250,1316
50251,1188
50252,952
50253,865
50254,827
50255,715
50256,457
50257,531
50258,723
50259,919
50260,1239
50261,1002
50262,974
50263,883
50264,641
50265,494
50266,435
50267,401
50268,420
50269,419
50270,570
50271,452
50272,593
50273,552
50274,628
50275,669
50276,690
50277,896
50278,1070
50279,1441
50280,1976
50281,1615
50282,1422
50283,1048
50284,818
50285,797
50286,639
50287,938
50288,1346
50289,1173
50290,1338
50291,1139
50292,1440
50293,1623
50294,1833
50295,1788
50296,1719
50297,1306
50298,1354
50299,1708
50300,2181
50301,2632
50302,2750
50303,2650
50304,2575
50305,2700
50306,2957
50307,3325
50308,3289
50309,3381
50310,3319
50311,3006
50312,2716
50313,2498
50314,2306
50315,2215
50316,2034
50317,1803
50318,2073
50319,2072
50320,2252
50321,2440
50322,2733
50323,3154
50324,3091
50325,3326
50326,3707
50327,3610
50328,3459
50329,3391
50330,3345
50331,3373
50332,3636
50333,3891
50334,3858
50335,3802
50336,3929
50337,4091
50338,4131
50339,4083
50340,4004
50341,4115
50342,4014
50343,3959
50344,3847
50345,3711
50346,3520
50347,3417
50348,3078
50349,3146
50350,3282
50351,3329
50352,3310
50353,3315
50354,2997
50355,3397
50356,3758
50357,3977
50358,4128
50359,4242
50360,3972
50361,4023
50362,3615
50363,3651
50364,3717
50365,3411
50366,3587
50367,3300
50368,3045
50369,2786
50370,2641
50371,2674
50372,3046
50373,3044
50374,3169
50375,2714
50376,2504
50377,2374
50378,2680
50379,2802
50380,2925
50381,2618
50382,2137
50383,1876
50384,1669
50385,1420
50386,1616
50387,1981
50388,1399
50389,2584
50390,1533
50391,2000
50392,1735
50393,1884
50394,2357
50395,2712
50396,2258
50397,1837
50398,1496
50399,1257
50400,1334
50401,1468
50402,1476
50403,1564
50404,1493
50405,1542
50406,1481
50407,1407
50408,1327
50409,1275
50410,1205
50411,1116
50412,1126
50413,1174
50414,1132
50415,1201
50416,1219
50417,1205
50418,1171
50419,1173
50420,1110
50421,1162
50422,1162
50423,1178
50424,1040
50425,1028
50426,1013
50427,1072
50428,1042
50429,891
50430,855
50431,851
50432,786
50433,778
50434,805
50435,881
50436,873
50437,798
50438,783
50439,787
50440,688
50441,770
50442,661
50443,614
50444,646
50445,553
50446,450
50447,467
50448,392
50449,444
50450,532
50451,593
50452,490
50453,542
50454,459
50455,446
50456,444
50457,413
50458,352
50459,300
50460,308
50461,278
50462,189
50463,262
50464,285
50465,181
50466,151
50467,231
50468,208
50469,188
50470,172
50471,160
50472,158
50473,160
50474,123
50475,126
50476,124
50477,121
50478,122
50479,100
50480,96
50481,98
50482,100
50483,95
50484,103
50485,99
50486,94
50487,94
50488,94
50489,97
50490,104
50491,96
50492,99
50493,101
50494,133
50495,122
50496,93
50497,91
50498,91
50499,103
50500,95
50501,92
50502,90
50503,90
50504,95
50505,94
50506,94
50507,96
50508,99
50509,109
50510,119
50511,106
50512,124
50513,121
50514,121
50515,124
50516,122
50517,132
50518,126
50519,122
50520,102
50521,120
50522,89
50523,92
50524,102
50525,100
50526,102
50527,104
50528,92
50529,92
50530,95
50531,103
50532,110
50533,113
50534,135
50535,131
50536,120
50537,126
50538,117
50539,128
50540,117
50541,127
50542,180
50543,165
50544,153
50545,156
50546,126
50547,109
50548,132
50549,139
50550,130
50551,123
50552,126
50553,165
50554,127
50555,128
50556,130
50557,228
50558,197
50559,176
50560,255
50561,417
50562,293
50563,228
50564,280
50565,275
50566,283
50567,288
50568,292
50569,350
50570,572
50571,531
50572,584
50573,722
50574,909
50575,1114
50576,1476
50577,1653
50578,1249
50579,1139
50580,1358
50581,1564
50582,1629
50583,1610
50584,1480
50585,1678
50586,2325
50587,2357
50588,2525
50589,2816
50590,2659
50591,2317
50592,2155
50593,2091
50594,1985
50595,1709
50596,1456
50597,1177
50598,1314
50599,1356
50600,1451
50601,1237
50602,1163
50603,1148
50604,1091
50605,789
50606,695
50607,370
50608,712
50609,929
50610,1007
50611,847
50612,571
50613,454
50614,788
50615,943
50616,1002
50617,1078
50618,809
50619,999
50620,1006
50621,685
50622,543
50623,552
50624,670
50625,481
50626,963
50627,1263
50628,1376
50629,1687
50630,1991
50631,1864
50632,1500
50633,1280
50634,1331
50635,1095
50636,634
50637,769
50638,958
50639,1337
50640,1195
50641,1596
50642,1537
50643,1748
50644,2028
50645,2272
50646,2193
50647,1556
50648,1108
50649,1618
50650,2162
50651,2542
50652,2603
50653,2351
50654,2368
50655,2568
50656,2818
50657,3141
50658,2907
50659,3044
50660,3296
50661,3181
50662,2835
50663,2668
50664,2449
50665,2363
50666,2062
50667,1852
50668,1999
50669,2196
50670,2336
50671,2429
50672,2705
50673,3061
50674,3450
50675,3660
50676,3522
50677,3591
50678,3501
50679,3574
50680,3464
50681,3362
50682,3492
50683,3640
50684,3894
50685,3961
50686,4140
50687,4200
50688,4104
50689,3973
50690,4033
50691,4105
50692,4112
50693,3821
50694,3882
50695,3678
50696,3550
50697,3421
50698,3329
50699,3338
50700,3022
50701,3067
50702,3168
50703,2800
50704,2937
50705,3407
50706,3697
50707,3955
50708,4053
50709,3915
50710,3378
50711,3587
50712,3477
50713,3626
50714,3424
50715,3458
50716,3480
50717,3265
50718,2940
50719,2637
50720,2428
50721,2452
50722,2737
50723,2489
50724,2905
50725,3112
50726,2773
50727,2762
50728,2947
50729,2904
50730,2956
50731,2756
50732,2363
50733,2427
50734,2254
50735,2108
50736,1952
50737,1591
50738,1513
50739,2171
50740,1454
50741,1978
50742,1623
50743,1830
50744,2236
50745,2533
50746,2249
50747,1840
50748,1329
50749,1130
50750,1427
50751,1448
50752,1553
50753,1563
50754,1561
50755,1570
50756,1473
50757,1341
50758,1258
50759,1257
50760,1128
50761,1150
50762,1193
50763,1342
50764,1319
50765,1270
50766,1269
50767,1244
50768,1171
50769,1156
50770,1081
50771,1051
50772,1200
50773,1046
50774,1039
50775,1065
50776,1048
50777,1054
50778,1019
50779,899
50780,844
50781,865
50782,894
50783,851
50784,850
50785,907
50786,838
50787,824
50788,786
50789,809
50790,793
50791,730
50792,626
50793,598
50794,646
50795,590
50796,420
50797,433
50798,407
50799,402
50800,588
50801,654
50802,563
50803,510
50804,495
50805,464
50806,472
50807,582
50808,540
50809,363
50810,296
50811,294
50812,217
50813,161
50814,203
50815,275
50816,276
50817,238
50818,214
50819,195
50820,180
50821,152
50822,147
50823,160
50824,136
50825,131
50826,112
50827,103
50828,104
50829,99
50830,100
50831,100
50832,100
50833,95
50834,107
50835,99
50836,103
50837,104
50838,94
50839,94
50840,101
50841,100
50842,114
50843,106
50844,144
50845,145
50846,97
50847,92
50848,91
50849,90
50850,94
50851,100
50852,88
50853,90
50854,93
50855,98
50856,92
50857,115
50858,105
50859,97
50860,101
50861,103
50862,96
50863,119
50864,121
50865,124
50866,116
50867,116
50868,129
50869,114
50870,113
50871,95
50872,101
50873,95
50874,95
50875,96
50876,106
50877,91
50878,92
50879,104
50880,107
50881,107
50882,128
50883,138
50884,118
50885,141
50886,119
50887,145
50888,111
50889,134
50890,127
50891,156
50892,159
50893,129
50894,204
50895,123
50896,117
50897,119
50898,144
50899,135
50900,123
50901,116
50902,119
50903,131
50904,127
50905,158
50906,230
50907,171
50908,177
50909,204
50910,205
50911,314
50912,233
50913,237
50914,293
50915,263
50916,271
50917,269
50918,296
50919,335
50920,541
50921,533
50922,627
50923,719
50924,914
50925,1319
50926,1609
50927,1618
50928,1245
50929,1147
50930,1318
50931,1524
50932,1300
50933,1327
50934,1699
50935,1842
50936,2333
50937,2292
50938,2236
50939,2342
50940,2641
50941,2178
50942,1926
50943,1797
50944,1754
50945,1448
50946,1300
50947,1168
50948,1445
50949,1499
50950,1541
50951,1432
50952,1242
50953,1051
50954,965
50955,945
50956,788
50957,646
50958,609
50959,898
50960,917
50961,805
50962,697
50963,768
50964,1062
50965,1226
50966,1301
50967,1335
50968,1338
50969,1367
50970,1417
50971,1073
50972,872
50973,862
50974,1118
50975,715
50976,589
50977,1272
50978,1322
50979,1369
50980,1530
50981,1422
50982,1671
50983,1417
50984,1088
50985,943
50986,714
50987,765
50988,1265
50989,1265
50990,1223
50991,1635
50992,1986
50993,2020
50994,2336
50995,2618
50996,2417
50997,1995
50998,1557
50999,1282
51000,1830
51001,2391
51002,2426
51003,2245
51004,2148
51005,2549
51006,2508
51007,2777
51008,2674
51009,2884
51010,3145
51011,3356
51012,3015
51013,2866
51014,2618
51015,2347
51016,2007
51017,2030
51018,2044
51019,2169
51020,2348
51021,2405
51022,2552
51023,2867
51024,3330
51025,3202
51026,3264
51027,3539
51028,3657
51029,3609
51030,3469
51031,3370
51032,3451
51033,3700
51034,3913
51035,3884
51036,3984
51037,4080
51038,3807
51039,3965
51040,4108
51041,3946
51042,4066
51043,3981
51044,3858
51045,3557
51046,3680
51047,3449
51048,3467
51049,3094
51050,2405
51051,2571
51052,2799
51053,2969
51054,2932
51055,3384
51056,3704
51057,3903
51058,3732
51059,3556
51060,3545
51061,3363
51062,3281
51063,3133
51064,3238
51065,3505
51066,3558
51067,3240
51068,2941
