,Elevacion
22089,489
22090,536
22091,428
22092,342
22093,197
22094,340
22095,481
22096,503
22097,375
22098,350
22099,405
22100,298
22101,155
22102,150
22103,125
22104,126
22105,156
22106,183
22107,141
22108,151
22109,145
22110,135
22111,148
22112,106
22113,106
22114,103
22115,113
22116,146
22117,148
22118,120
22119,111
22120,94
22121,108
22122,113
22123,103
22124,107
22125,89
22126,112
22127,110
22128,89
22129,133
22130,139
22131,85
22132,104
22133,111
22134,117
22135,119
22136,143
22137,142
22138,180
22139,125
22140,155
22141,157
22142,117
22143,140
22144,112
22145,197
22146,294
22147,194
22148,178
22149,268
22150,378
22151,414
22152,425
22153,254
22154,230
22155,284
22156,279
22157,386
22158,440
22159,411
22160,371
22161,265
22162,226
22163,189
22164,153
22165,156
22166,153
22167,115
22168,102
22169,99
22170,103
22171,116
22172,82
22173,91
22174,91
22175,82
22176,77
22177,75
22178,66
22179,76
22180,77
22181,98
22182,90
22183,66
22184,72
22185,75
22186,72
22187,79
22188,85
22189,70
22190,77
22191,89
22192,87
22193,75
22194,75
22195,73
22196,76
22197,83
22198,73
22199,76
22200,68
22201,71
22202,68
22203,58
22204,54
22205,60
22206,60
22207,58
22208,56
22209,54
22210,72
22211,55
22212,56
22213,99
22214,107
22215,83
22216,128
22217,91
22218,92
22219,116
22220,105
22221,127
22222,121
22223,137
22224,153
22225,154
22226,174
22227,205
22228,100
22229,182
22230,182
22231,128
22232,283
22233,351
22234,433
22235,437
22236,528
22237,556
22238,656
22239,649
22240,691
22241,648
22242,635
22243,689
22244,708
22245,734
22246,742
22247,736
22248,738
22249,719
22250,639
22251,679
22252,663
22253,657
22254,647
22255,652
22256,692
22257,752
22258,741
22259,690
22260,713
22261,622
22262,738
22263,673
22264,645
22265,689
22266,688
22267,848
22268,956
22269,990
22270,1130
22271,1263
22272,1421
22273,1428
22274,1566
22275,1394
22276,1350
22277,1144
22278,1043
22279,840
22280,830
22281,942
22282,952
22283,774
22284,642
22285,871
22286,977
22287,830
22288,872
22289,994
22290,1141
22291,1271
22292,1146
22293,1083
22294,1031
22295,993
22296,989
22297,997
22298,1126
22299,1114
22300,1177
22301,1137
22302,1046
22303,1030
22304,1016
22305,1035
22306,910
22307,854
22308,629
22309,577
22310,521
22311,440
22312,388
22313,402
22314,290
22315,281
22316,314
22317,438
22318,466
22319,448
22320,464
22321,429
22322,369
22323,378
22324,363
22325,327
22326,300
22327,275
22328,179
22329,129
22330,84
22331,73
22332,80
22333,83
22334,90
22335,75
22336,71
22337,71
22338,86
22339,85
22340,101
22341,91
22342,88
22343,78
22344,74
22345,76
22346,54
22347,55
22348,57
22349,70
22350,76
22351,66
22352,64
22353,67
22354,98
22355,102
22356,86
22357,73
22358,56
22359,56
22360,56
22361,55
22362,60
22363,56
22364,53
22365,59
22366,57
22367,57
22368,52
22369,52
22370,55
22371,47
22372,48
22373,50
22374,52
22375,52
22376,52
22377,53
22378,57
22379,50
22380,57
22381,58
22382,56
22383,58
22384,56
22385,67
22386,64
22387,61
22388,60
22389,63
22390,63
22391,63
22392,62
22393,70
22394,67
22395,63
22396,66
22397,67
22398,68
22399,72
22400,800
22401,970
22402,1045
22403,1283
22404,1407
22405,1450
22406,1391
22407,1265
22408,1344
22409,1332
22410,1089
22411,928
22412,701
22413,634
22414,902
22415,828
22416,671
22417,906
22418,974
22419,967
22420,1051
22421,849
22422,803
22423,565
22424,665
22425,847
22426,819
22427,608
22428,566
22429,485
22430,516
22431,678
22432,739
22433,586
22434,582
22435,567
22436,538
22437,464
22438,407
22439,479
22440,456
22441,381
22442,286
22443,258
22444,231
22445,427
22446,438
22447,333
22448,322
22449,261
22450,375
22451,203
22452,134
22453,130
22454,125
22455,167
22456,161
22457,137
22458,139
22459,148
22460,121
22461,111
22462,108
22463,116
22464,113
22465,105
22466,163
22467,133
22468,114
22469,99
22470,99
22471,122
22472,112
22473,155
22474,145
22475,127
22476,87
22477,91
22478,134
22479,137
22480,87
22481,84
22482,99
22483,115
22484,117
22485,116
22486,118
22487,160
22488,142
22489,135
22490,154
22491,141
22492,124
22493,141
22494,157
22495,120
22496,174
22497,200
22498,262
22499,386
22500,350
22501,373
22502,254
22503,265
22504,185
22505,288
22506,288
22507,407
22508,477
22509,480
22510,315
22511,216
22512,149
22513,231
22514,141
22515,137
22516,115
22517,127
22518,128
22519,125
22520,107
22521,91
22522,93
22523,117
22524,93
22525,109
22526,102
22527,98
22528,87
22529,91
22530,73
22531,71
22532,80
22533,89
22534,71
22535,69
22536,72
22537,74
22538,67
22539,88
22540,74
22541,84
22542,78
22543,74
22544,67
22545,69
22546,73
22547,76
22548,75
22549,79
22550,82
22551,68
22552,64
22553,56
22554,56
22555,57
22556,54
22557,56
22558,52
22559,56
22560,56
22561,57
22562,83
22563,104
22564,137
22565,110
22566,114
22567,160
22568,110
22569,138
22570,103
22571,152
22572,138
22573,91
22574,89
22575,160
22576,183
22577,150
22578,90
22579,93
22580,119
22581,177
22582,125
22583,341
22584,460
22585,488
22586,479
22587,556
22588,592
22589,491
22590,473
22591,482
22592,565
22593,720
22594,720
22595,725
22596,767
22597,735
22598,749
22599,705
22600,663
22601,661
22602,658
22603,614
22604,643
22605,682
22606,702
22607,742
22608,758
22609,799
22610,651
22611,698
22612,677
22613,713
22614,697
22615,683
22616,685
22617,827
22618,894
22619,910
22620,976
22621,1207
22622,1386
22623,1304
22624,1491
22625,1324
22626,1173
22627,1054
22628,934
22629,984
22630,1202
22631,1155
22632,1087
22633,967
22634,833
22635,656
22636,773
22637,700
22638,784
22639,869
22640,983
22641,1242
22642,1184
22643,1124
22644,1124
22645,1111
22646,1029
22647,928
22648,975
22649,929
22650,1040
22651,1192
22652,1055
22653,1110
22654,882
22655,765
22656,672
22657,629
22658,683
22659,665
22660,595
22661,431
22662,335
22663,287
22664,289
22665,299
22666,518
22667,375
22668,403
22669,520
22670,553
22671,339
22672,388
22673,323
22674,331
22675,321
22676,314
22677,233
22678,159
22679,94
22680,92
22681,75
22682,78
22683,108
22684,84
22685,85
22686,91
22687,87
22688,77
22689,85
22690,80
22691,80
22692,85
22693,76
22694,72
22695,60
22696,56
22697,54
22698,58
22699,64
22700,59
22701,69
22702,53
22703,70
22704,79
22705,78
22706,64
22707,61
22708,54
22709,62
22710,57
22711,55
22712,53
22713,55
22714,57
22715,51
22716,59
22717,62
22718,53
22719,50
22720,50
22721,48
22722,48
22723,48
22724,52
22725,54
22726,56
22727,53
22728,54
22729,55
22730,53
22731,52
22732,58
22733,60
22734,59
22735,61
22736,63
22737,67
22738,64
22739,62
22740,64
22741,65
22742,62
22743,64
22744,80
22745,76
22746,78
22747,69
22748,69
22749,72
22750,665
22751,841
22752,875
22753,1102
22754,1236
22755,1141
22756,1190
22757,1181
22758,1136
22759,1082
22760,787
22761,773
22762,607
22763,545
22764,566
22765,657
22766,699
22767,871
22768,856
22769,774
22770,892
22771,778
22772,656
22773,526
22774,507
22775,587
22776,682
22777,699
22778,698
22779,510
22780,458
22781,514
22782,584
22783,622
22784,721
22785,496
22786,545
22787,473
22788,520
22789,599
22790,458
22791,366
22792,231
22793,197
22794,160
22795,291
22796,321
22797,319
22798,250
22799,222
22800,295
22801,141
22802,131
22803,132
22804,122
22805,118
22806,151
22807,153
22808,147
22809,129
22810,115
22811,133
22812,109
22813,117
22814,175
22815,149
22816,119
22817,101
22818,118
22819,120
22820,116
22821,122
22822,122
22823,163
22824,116
22825,126
22826,120
22827,86
22828,95
22829,107
22830,124
22831,119
22832,82
22833,133
22834,141
22835,160
22836,182
22837,145
22838,129
22839,105
22840,145
22841,112
22842,106
22843,152
22844,142
22845,108
22846,163
22847,270
22848,308
22849,335
22850,321
22851,255
22852,271
22853,164
22854,241
22855,366
22856,408
22857,455
22858,466
22859,373
22860,446
22861,269
22862,232
22863,170
22864,132
22865,117
22866,113
22867,113
22868,123
22869,111
22870,101
22871,99
22872,113
22873,107
22874,90
22875,103
22876,94
22877,85
22878,79
22879,81
22880,100
22881,96
22882,83
22883,97
22884,75
22885,78
22886,85
22887,65
22888,61
22889,80
22890,76
22891,72
22892,72
22893,83
22894,76
22895,73
22896,67
22897,68
22898,65
22899,81
22900,66
22901,59
22902,52
22903,51
22904,59
22905,56
22906,57
22907,56
22908,49
22909,53
22910,55
22911,51
22912,67
22913,95
22914,107
22915,136
22916,99
22917,77
22918,74
22919,73
22920,86
22921,70
22922,87
22923,89
22924,81
22925,82
22926,170
22927,266
22928,134
22929,146
22930,156
22931,97
22932,157
22933,111
22934,200
22935,411
22936,428
22937,521
22938,538
22939,571
22940,685
22941,608
22942,538
22943,572
22944,625
22945,713
22946,757
22947,680
22948,674
22949,626
22950,629
22951,647
22952,650
22953,621
22954,672
22955,676
22956,731
22957,805
22958,722
22959,839
22960,816
22961,695
22962,627
22963,690
22964,692
22965,761
22966,695
22967,740
22968,828
22969,1075
22970,1093
22971,995
22972,1185
22973,1365
22974,1634
22975,1514
22976,1325
22977,1215
22978,1271
22979,1245
22980,1374
22981,1309
22982,1272
22983,1203
22984,1004
22985,842
22986,652
22987,712
22988,841
22989,931
22990,1198
22991,1083
22992,1020
22993,891
22994,808
22995,1000
22996,949
22997,900
22998,852
22999,975
23000,959
23001,1060
23002,1027
23003,882
23004,978
23005,951
23006,1041
23007,818
23008,631
23009,486
23010,448
23011,581
23012,586
23013,410
23014,301
23015,269
23016,366
23017,285
23018,408
23019,388
23020,393
23021,470
23022,376
23023,348
23024,288
23025,309
23026,280
23027,248
23028,142
23029,89
23030,80
23031,81
23032,84
23033,87
23034,110
23035,99
23036,109
23037,107
23038,84
23039,83
23040,72
23041,75
23042,71
23043,65
23044,71
23045,51
23046,61
23047,52
23048,57
23049,57
23050,52
23051,54
23052,52
23053,69
23054,74
23055,80
23056,86
23057,77
23058,61
23059,65
23060,55
23061,53
23062,57
23063,55
23064,54
23065,53
23066,54
23067,60
23068,58
23069,55
23070,55
23071,49
23072,51
23073,47
23074,51
23075,55
23076,51
23077,54
23078,52
23079,51
23080,53
23081,56
23082,61
23083,56
23084,58
23085,60
23086,60
23087,59
23088,63
23089,64
23090,59
23091,74
23092,62
23093,68
23094,69
23095,76
23096,79
23097,72
23098,68
23099,73
23100,566
23101,757
23102,704
23103,830
23104,1144
23105,1102
23106,862
23107,853
23108,894
23109,790
23110,621
23111,640
23112,493
23113,539
23114,496
23115,537
23116,689
23117,737
23118,660
23119,653
23120,819
23121,718
23122,740
23123,647
23124,573
23125,520
23126,477
23127,658
23128,563
23129,525
23130,584
23131,557
23132,393
23133,441
23134,537
23135,458
23136,521
23137,416
23138,429
23139,490
23140,484
23141,409
23142,349
23143,211
23144,160
23145,152
23146,314
23147,276
23148,268
23149,198
23150,207
23151,179
23152,138
23153,131
23154,139
23155,118
23156,126
23157,111
23158,121
23159,113
23160,107
23161,118
23162,109
23163,133
23164,145
23165,154
23166,123
23167,120
23168,114
23169,126
23170,123
23171,120
23172,128
23173,114
23174,116
23175,147
23176,109
23177,91
23178,76
23179,152
23180,117
23181,84
23182,133
23183,152
23184,115
23185,137
23186,162
23187,167
23188,112
23189,138
23190,131
23191,103
23192,120
23193,108
23194,160
23195,106
23196,137
23197,257
23198,245
23199,219
23200,253
23201,265
23202,176
23203,166
23204,299
23205,367
23206,450
23207,412
23208,375
23209,346
23210,297
23211,290
23212,247
23213,170
23214,126
23215,117
23216,105
23217,107
23218,128
23219,121
23220,174
23221,130
23222,140
23223,101
23224,128
23225,114
23226,103
23227,129
23228,124
23229,117
23230,124
23231,109
23232,97
23233,86
23234,85
23235,93
23236,86
23237,62
23238,63
23239,60
23240,66
23241,62
23242,73
23243,80
23244,78
23245,64
23246,54
23247,61
23248,68
23249,62
23250,65
23251,69
23252,65
23253,57
23254,55
23255,56
23256,58
23257,76
23258,57
23259,48
23260,54
23261,54
23262,50
23263,66
23264,99
23265,100
23266,99
23267,130
23268,140
23269,132
23270,120
23271,94
23272,112
23273,95
23274,82
23275,189
23276,268
23277,164
23278,90
23279,102
23280,204
23281,162
23282,151
23283,104
23284,245
23285,423
23286,399
23287,485
23288,606
23289,635
23290,669
23291,644
23292,665
23293,549
23294,649
23295,678
23296,771
23297,685
23298,707
23299,693
23300,678
23301,712
23302,661
23303,624
23304,656
23305,681
23306,685
23307,853
23308,739
23309,842
23310,820
23311,733
23312,678
23313,650
23314,675
23315,724
23316,716
23317,746
23318,869
23319,805
23320,953
23321,1239
23322,1305
23323,1305
23324,1309
23325,1512
23326,1641
23327,1668
23328,1651
23329,1508
23330,1445
23331,1324
23332,1203
23333,1145
23334,1040
23335,900
23336,861
23337,795
23338,570
23339,709
23340,875
23341,922
23342,875
23343,699
23344,795
23345,947
23346,1126
23347,983
23348,994
23349,973
23350,788
23351,945
23352,870
23353,797
23354,875
23355,968
23356,940
23357,765
23358,699
23359,697
23360,784
23361,658
23362,419
23363,302
23364,492
23365,220
23366,257
23367,444
23368,399
23369,328
23370,394
23371,380
23372,384
23373,386
23374,391
23375,391
23376,303
23377,201
23378,126
23379,91
23380,90
23381,94
23382,88
23383,97
23384,118
23385,107
23386,104
23387,98
23388,92
23389,84
23390,88
23391,83
23392,69
23393,73
23394,73
23395,71
23396,60
23397,68
23398,69
23399,62
23400,60
23401,52
23402,53
23403,56
23404,65
23405,54
23406,50
23407,72
23408,50
23409,69
23410,52
23411,60
23412,59
23413,56
23414,52
23415,52
23416,55
23417,56
23418,61
23419,61
23420,52
23421,49
23422,48
23423,50
23424,52
23425,48
23426,50
23427,52
23428,49
23429,51
23430,57
23431,57
23432,54
23433,56
23434,57
23435,58
23436,60
23437,62
23438,58
23439,60
23440,58
23441,68
23442,59
23443,64
23444,61
23445,65
23446,62
23447,67
23448,71
23449,71
23450,332
23451,489
23452,586
23453,584
23454,712
23455,644
23456,654
23457,669
23458,467
23459,613
23460,576
23461,587
23462,525
23463,410
23464,511
23465,597
23466,683
23467,776
23468,934
23469,769
23470,599
23471,539
23472,615
23473,625
23474,615
23475,391
23476,639
23477,586
23478,641
23479,628
23480,571
23481,561
23482,463
23483,337
23484,389
23485,455
23486,498
23487,428
23488,433
23489,430
23490,484
23491,345
23492,309
23493,306
23494,178
23495,147
23496,159
23497,207
23498,260
23499,183
23500,134
23501,126
23502,127
23503,124
23504,122
23505,123
23506,133
23507,149
23508,124
23509,106
23510,100
23511,107
23512,122
23513,109
23514,137
23515,104
23516,107
23517,111
23518,130
23519,123
23520,133
23521,111
23522,107
23523,123
23524,112
23525,144
23526,123
23527,82
23528,77
23529,82
23530,75
23531,94
23532,146
23533,145
23534,103
23535,126
23536,134
23537,137
23538,95
23539,102
23540,106
23541,158
23542,151
23543,119
23544,146
23545,114
23546,125
23547,136
23548,174
23549,243
23550,219
23551,155
23552,142
23553,198
23554,297
23555,337
23556,360
23557,354
23558,258
23559,272
23560,281
23561,205
23562,248
23563,182
23564,119
23565,102
23566,98
23567,105
23568,117
23569,124
23570,144
23571,133
23572,111
23573,128
23574,129
23575,109
23576,111
23577,105
23578,119
23579,103
23580,112
23581,125
23582,105
23583,118
23584,106
23585,79
23586,75
23587,72
23588,67
23589,59
23590,61
23591,72
23592,83
23593,61
23594,63
23595,71
23596,56
23597,68
23598,58
23599,68
23600,56
23601,68
23602,64
23603,59
23604,63
23605,53
23606,53
23607,52
23608,55
23609,55
23610,53
23611,59
23612,55
23613,52
23614,65
23615,94
23616,103
23617,89
23618,93
23619,101
23620,138
23621,100
23622,132
23623,94
23624,194
23625,247
23626,246
23627,234
23628,93
23629,90
23630,151
23631,222
23632,219
23633,160
23634,205
23635,404
23636,511
23637,572
23638,510
23639,620
23640,635
23641,658
23642,689
23643,694
23644,652
23645,735
23646,745
23647,721
23648,710
23649,698
23650,700
23651,727
23652,699
23653,636
23654,673
23655,680
23656,743
23657,920
23658,766
23659,895
23660,774
23661,719
23662,683
23663,704
23664,678
23665,742
23666,731
23667,762
23668,776
23669,810
23670,873
23671,960
23672,1060
23673,1282
23674,1395
23675,1473
23676,1675
23677,1908
23678,1897
23679,1830
23680,1642
23681,1461
23682,1316
23683,1144
23684,966
23685,966
23686,1032
23687,984
23688,803
23689,684
23690,574
23691,555
23692,631
23693,623
23694,702
23695,821
23696,924
23697,894
23698,808
23699,651
23700,751
23701,721
23702,904
23703,952
23704,976
23705,906
23706,904
23707,974
23708,945
23709,859
23710,734
23711,536
23712,387
23713,277
23714,222
23715,216
23716,343
23717,225
23718,182
23719,298
23720,240
23721,314
23722,450
23723,367
23724,420
23725,321
23726,240
23727,151
23728,106
23729,87
23730,88
23731,92
23732,88
23733,107
23734,121
23735,113
23736,119
23737,102
23738,97
23739,86
23740,86
23741,86
23742,81
23743,74
23744,74
23745,78
23746,70
23747,69
23748,65
23749,67
23750,60
23751,55
23752,50
23753,52
23754,54
23755,60
23756,61
23757,67
23758,64
23759,54
23760,52
23761,52
23762,52
23763,55
23764,59
23765,59
23766,56
23767,51
23768,57
23769,60
23770,52
23771,51
23772,47
23773,47
23774,48
23775,49
23776,48
23777,50
23778,48
23779,52
23780,52
23781,61
23782,52
23783,58
23784,58
23785,59
23786,59
23787,62
23788,58
23789,60
23790,58
23791,58
23792,63
23793,59
23794,61
23795,70
23796,62
23797,69
23798,70
23799,67
23800,299
23801,373
23802,339
23803,316
23804,379
23805,388
23806,313
23807,392
23808,443
23809,379
23810,509
23811,484
23812,365
23813,444
23814,562
23815,667
23816,614
23817,765
23818,692
23819,783
23820,827
23821,760
23822,652
23823,548
23824,421
23825,444
23826,588
23827,640
23828,444
23829,420
23830,572
23831,640
23832,447
23833,352
23834,379
23835,381
23836,460
23837,392
23838,334
23839,421
23840,564
23841,400
23842,319
23843,303
23844,284
23845,145
23846,130
23847,165
23848,221
23849,180
23850,131
23851,122
23852,116
23853,125
23854,120
23855,120
23856,130
23857,134
23858,134
23859,113
23860,130
23861,129
23862,138
23863,117
23864,128
23865,123
23866,126
23867,116
23868,130
23869,123
23870,131
23871,126
23872,103
23873,101
23874,122
23875,108
23876,116
23877,112
23878,114
23879,126
23880,100
23881,82
23882,85
23883,152
23884,143
23885,125
23886,128
23887,131
23888,100
23889,129
23890,125
23891,131
23892,123
23893,143
23894,121
23895,119
23896,128
23897,156
23898,185
23899,198
23900,180
23901,179
23902,143
23903,224
23904,306
23905,358
23906,297
23907,233
23908,182
23909,282
23910,240
23911,167
23912,122
23913,219
23914,101
23915,94
23916,102
23917,110
23918,142
23919,155
23920,121
23921,107
23922,131
23923,108
23924,99
23925,99
23926,116
23927,108
23928,102
23929,98
23930,100
23931,102
23932,77
23933,101
23934,75
23935,90
23936,89
23937,99
23938,73
23939,67
23940,69
23941,63
23942,85
23943,82
23944,82
23945,72
23946,54
